Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,voltage,current,temperature,voltage_roll_mean,voltage_roll_std,current_roll_mean,current_roll_std,temperature_roll_mean,temperature_roll_std,voltage_lag_1,voltage_lag_3,voltage_lag_5,current_lag_1,current_lag_3,current_lag_5,temperature_lag_1,temperature_lag_3,temperature_lag_5,Machine failure
-0.754781566688452,-0.5600871115053868,0.5043187178967313,-0.7440404554805219,-0.8394516007606453,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,0.3722167027980813,-0.5367316283048628,-0.6417677131926696,0.6900021007757129,0.8614990446079591,0.7091605794088522,-1.3233060533319032,-0.7524552196377846,-0.2488821915225791,-1.2081627065325256,-0.9941896321541965,2.053963424466514,-0.05948183109596305,0.4030240513601846,-0.25670547397472326,-0.37449476579013,-0.6782178285629413,-0.9275628037701837,0
-0.754781566688452,-0.5600871115053868,-0.9026916022626852,0.2708735691547102,-0.7923744836266294,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-0.337188397748032,-0.42532682389115406,-0.686992647149033,0.09465946049521787,0.6018097481882979,0.5945702505707288,-1.2102354893826777,-0.6948836724114272,-1.0783643980653261,0.3721498748371879,0.1513271497604874,0.5011665543770639,-0.5364124220360833,-0.10206539925943081,1.1882088033393923,-0.6415279356067444,-0.4476646193439264,-0.5676236180705526,0
-0.8048256547019569,-0.5600871115053868,-0.4920854777025442,0.4798264565796103,-0.7139126217366032,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-0.4609781627423283,-1.219117593114561,-0.04707873899856521,0.1417133994412547,0.5767396624913921,0.04982204733904055,-0.7077189200566296,-0.5804917194107523,-0.9653995247768442,-0.33725423220812584,-1.208285501202436,-0.9953363948613617,-0.4249994194089817,-0.05919374010763483,0.4030142960525231,-0.6867572357741121,-0.37406023622601625,-0.6777325070279425,0
-0.754781566688452,-0.5600871115053868,0.22510655319583542,-0.923142930416151,-0.6825278769805926,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-0.1460106953237569,-0.5695935105565502,-0.6451214983137475,0.48592645578007465,0.31073019856195283,-0.034070843975581994,-0.6405662674327806,-0.6014930160258434,-0.98818371283539,-0.4610438238385284,0.3720836496137985,0.15223718824488872,-1.2188486032236592,-0.5360135447412144,-0.10207877280975074,-0.046781547563329466,-0.6410953913647726,-0.4471483433419006,0
-0.7047374786749186,-0.4949709351481483,1.1941370071577682,-1.420649805237343,-0.6354507598465768,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,0.6771033688899898,-0.23604902570983527,-1.1366921694286019,0.19000621104409338,-0.019025191405654455,-0.5773713758254518,-1.4263509598736896,-0.6455948700968017,-0.22233314405691523,-0.14607679752255193,-0.3373458515201079,-1.2098166778662713,-0.5692767225741688,-0.42462642226375336,-0.05920680654390637,-0.644882044516764,-0.6863250278002194,-0.37353407797399724,0
-0.7047374786749186,-0.4949709351481483,0.11561158664646448,-0.26643385565217775,-0.6040660150905663,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,0.1325557490412529,1.7541779170265772,-0.35020504512084394,-0.409654564023632,-0.9355669692629222,0.0639523621748902,-0.38854669556547555,-0.5848262027454477,-0.37632090836859894,0.6770361139443648,-0.4611398743679582,0.37339006136755115,-0.2357076923869079,-1.2182912026857866,-0.5360300269086112,-1.1365001739933192,-0.04634458153670128,-0.6406050857080514,0
-0.7047374786749186,-0.42985475879087287,1.7580360848870284,-1.6594531051515151,-0.5569888979565506,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,1.1025456178439892,0.5415377108397396,-0.44930218958053514,-0.22111205214287274,-0.6671914669101467,-0.14208014865024915,-0.7058492358957265,-0.5722721051836454,-0.34999639995457543,0.13248925671841597,-0.14616157337723637,-0.3373132364197973,1.7546657099682141,-0.5688702112240667,-0.42464210650191675,-0.3499371188121146,-0.6444495252117193,-0.6858407947516151,0
-0.6546933906613854,-0.42985475879087287,-0.15265108139949432,-0.09728151821297217,-0.52560415320054,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-0.38871809966041204,0.19729302812725238,0.12239514958124743,-0.031785805706839844,-0.8577739567714008,-0.20749027754562677,-0.7487875561320636,-0.4880943298227928,0.4913583650846624,1.1024777670791148,0.6769808025401788,-0.4613295342248741,0.5419362663087968,-0.23537866585646885,-1.2183125723956256,-0.44904383053934566,-1.1360713097411599,-0.04577442362203764,0
-0.6546933906613854,-0.4949709351481483,1.484298668513601,-1.5301013176980052,-0.4942194084445295,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,1.6525076398190883,-1.9279903039747606,-0.05106486655037791,0.4377173107543277,-0.2998838452545704,-0.7894280445252501,0.0790567820069099,-0.4463572189261354,0.8075825235925301,-0.388783861954687,0.13241445251598166,-0.14578568259794727,0.1976662508345575,1.75453239224548,-0.5688869287624303,0.12270870275971908,-0.34950240666828486,-0.6439596698867281,0
-0.6546933906613854,-0.4949709351481483,-0.5523077093046982,0.42012563160106786,-0.4157575465545032,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-0.23238428480360843,0.8066837790710709,-0.972307669896669,0.7429061936213668,-0.6779940032606754,-0.5131625686097437,0.31139956784307177,-0.5091319244559681,1.294296037001245,1.6524390188487164,1.1024376849397772,0.6788346640016486,-1.9277734796056476,0.5420846537617178,-0.23539299440544803,-0.050768059953160895,-0.4486098552281324,-1.135647460395311,0
-0.7047374786749186,-0.4949709351481483,0.8382783658723126,-0.9828437553946939,-0.3843728017984927,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,1.18101158545546,-0.4033439744111561,-0.32055047064166614,0.9958852997363519,-0.4981229863909453,-0.47063567081895497,0.29237299858385857,-0.47538678632782055,1.2811788981780436,-0.23245026603875354,-0.38887732584012147,0.1332905328263585,0.8071018464818176,0.197894608841248,1.754532318559809,-0.9720998040698124,0.12314692890226112,-0.34897295124019145,0
-0.6546933906613854,-0.42985475879087287,-1.0997825420515528,0.8181311314580215,-0.35298805704248215,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-0.5546666806989563,0.24929124609615677,0.26004561591199366,0.9278613015631576,-0.4290313351292958,-0.25555269370149913,0.3004501887934223,-0.37589668191797027,1.9005494243308771,1.1809436248013256,1.6524186233232723,1.1050554638195647,-0.4030149522241463,-1.9270514027602348,0.5420758946241468,-0.32027968135187546,-0.05033112356521514,-0.44809370613508837,0
-0.7047374786749186,-0.4949709351481483,1.41312694025651,-1.4405500802301907,-0.3059109399084664,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,0.9579957171548819,-0.4882713399000647,-0.36909528756074067,1.3716953952674622,-0.5001370811954824,-0.022542943518774856,0.024008574801655337,-0.4097257902948487,1.7249810324427557,-0.5547322105871662,-0.23253813374967305,-0.38893723666300817,0.2496682953214402,0.8071886385667603,0.1978833840748629,0.26037245846268237,-0.9716697175436758,0.12373984303614631,0
-0.7047374786749186,-0.4949709351481483,-0.6618026758540692,0.8280812689544448,-0.27452619515245585,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,0.22948386881992774,-0.03606014660150157,-0.6933030784061699,1.4891445547824376,-0.567963212602396,0.14755914745117144,-0.059740698113807555,-0.4147874552993403,1.7688193966894896,0.9579280688278554,1.180906351454498,1.6560239053695478,-0.48794856746744236,-0.4026470618553901,-1.9270778497220087,-0.3688291849978347,-0.31984474871271434,-0.0497615008904824,0
-0.754781566688452,-0.5600871115053868,0.6849854127031934,-0.7440404554805219,-0.24314145039644536,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,0.7664385320567929,0.7791324286144695,-0.4667066959521565,1.5170872757456593,-0.5584529046016888,0.47122117078623826,0.026895095220284156,-0.3444028390602927,0.7054611254055547,0.22941724075213432,-0.5548316148203166,-0.23231733403068297,-0.03570409621573505,0.24988457376236012,0.8071817785196288,-0.6930682762676146,0.26081170809943127,-0.9712237953597083,0
-0.8048256547019569,-0.6903194642199008,0.10466208999152739,-0.525137430559197,-0.21175670564043483,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,0.4380045249004918,-1.1215667293015248,-0.47105239481642497,1.6126271461598836,-0.587477016320759,-0.4456290404354317,-0.4324708079229645,-0.35709832973664185,0.7419460919026095,0.7663711519999219,0.9578828123347088,1.1836650225929901,0.7795484685376989,-0.4875609478514693,-0.40266258864290916,-0.46645001721739526,-0.3683946133116018,-0.31931131139688934,0
-0.8048256547019569,-0.6252032878626623,-0.48113598104760713,0.8579316814437167,-0.16467958850641903,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-0.7393515376975719,0.1490752902279781,-1.0155355221334572,1.0365088917593541,-0.39745025748373125,-0.5707546331037167,-0.5416030118819105,-0.41658337439995047,1.5010621123642187,0.4379376048057051,0.2293459062192286,-0.5551895003081834,-1.121290560700491,-0.03542152856240636,0.24987372142962744,-0.4707961356342544,-0.692636115214666,0.26142310534132807,0
-0.754781566688452,-0.6252032878626623,0.22510655319583542,-0.3261346806307202,-0.11760247137240326,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-0.1280840285065255,-0.24873807778514417,-0.2781194820054095,1.1180313837501556,-0.4627517483502906,-0.7129590928040471,-0.5857718978045475,-0.4586590159747883,1.0108413709889306,-0.739416808940118,0.7663190384653962,0.9602410396837678,0.14944496462058798,0.7796416610025567,-0.48757708292539037,-1.015331829710686,-0.4660161713166513,-0.3678676943833888,0
-0.8048256547019569,-0.6903194642199008,-0.5523077093046982,-0.0773812432201242,-0.07052535423838747,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-0.8526643808921439,-1.6446997240190255,-0.8694820400267521,0.3344505376627426,-0.6476596139753831,-0.622639867694419,-0.8480535343112922,-0.5446369676752677,0.9536667310229036,-0.1281501558110856,0.43787373454393275,0.2303960291386922,-0.2483976782420229,-1.120755821940684,-0.035434424704822436,-0.277844596244197,-0.47036232204577005,-0.6921527295034201,0
-0.754781566688452,-0.6252032878626623,-0.880792608952811,1.0668845688686175,-0.03914060948237696,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-0.43641674805949177,-1.2419244287659714,-0.8475860196991264,0.27063219350691187,-0.607770933708381,-1.2757809142974625,-0.9505723503210608,-0.5315344664519468,0.7613660052416464,-0.8527294934434145,-0.7395228242106245,0.7683333087423495,-1.6444620524643814,0.14968452395992055,0.7796346036207765,-0.8692642469682254,-1.014902064603412,-0.4655023592252879,0
-0.8048256547019569,-0.6903194642199008,-1.039560310449399,1.2459870438042464,0.03932125240764934,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-1.2402998993885448,-0.5399662579652872,-0.4109807849166105,-0.48671831426240236,-0.6134908571286494,-1.3193390826814715,-0.9450552322996602,-0.5410345276003768,0.70878514963573,-0.4364824435532245,-0.12823428995715394,0.43929827387749387,-1.2416571172165602,-0.24806570395212024,-1.1207764929491841,-0.8473661127039602,-0.2774093481112187,-0.46984909347601495,0
-0.8048256547019569,-0.6903194642199008,-0.9738633305197764,0.5395272815581535,0.07070599716365986,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-0.7243218332827898,1.4097186980807153,-0.22941736150156647,-0.5397839428522547,-0.577450585171607,-0.9493694625283235,-0.17252993387104013,-0.5924545436937685,-0.5429790765727616,-1.2403644690677704,-0.8528395648961736,-0.7402123269262292,-0.5396472897309833,-1.6438057860895274,0.14967295383731097,-0.4107187261610355,-0.8688333958864769,-1.0144619468680838,0
-0.8048256547019569,-0.6903194642199008,-0.941014840554965,1.0768347063650408,0.10209074191967038,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-0.871700011331071,0.5225797569517128,-0.5096478410919882,-1.112085770892963,-0.8429536828031372,-0.6270880517481444,-0.03907406771774122,-0.6072201437453201,-0.6451874528694892,-0.7243871255739911,-0.43657761487451235,-0.12782621033656447,1.4101811424730062,-1.2410944184842105,-0.24808012338556037,-0.22913777382669984,-0.846935098815281,-0.2768702133461448,0
-0.8048256547019569,-0.6903194642199008,-0.941014840554965,0.907682368925836,0.1334754866756809,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-0.7138147990530795,-0.2348811741502583,-0.21790809940597722,-1.4071356765179062,-0.9209974225943864,-0.6904765383914694,-0.046069523412822624,-0.5572780263658341,-0.3907874057917908,-0.8717650972235058,-1.2404884164437373,-0.8537325303728187,0.5229769173162025,-0.5392476610080223,-1.6438302040020472,-0.5093953080813672,-0.41028446591264245,-0.8683736667225993,0
-0.8048256547019569,-0.6252032878626623,-0.9191158472450909,0.8479815439472927,0.18055260380969668,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-1.5158552398390739,-0.5559838616045352,-0.764196296119492,-2.121003494782288,-1.1639595477653382,-1.1161407760892592,-0.3141070091796294,-0.5885304820858749,-0.2860210400089863,-0.7138801060590706,-0.7244926028364609,-0.4367231726410955,-0.23453975488582823,1.4101278451423753,-1.2411159515464378,-0.2176274005770985,-0.2287021635711692,-0.8464724295486958,0
-0.8048256547019569,-0.6903194642199008,-0.37164101449823617,0.7484801689830544,0.259014465699723,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-0.10838948174612942,0.5501581325763377,-0.6267759569708616,-2.291907478415178,-1.4819688013583583,-0.5831583728448338,-0.33052653949894156,-0.6048898564238995,-0.30195694889307095,-1.5159194236112195,-0.8718758500816924,-1.2420774141674524,-0.5556660720961702,0.5231297088402593,-0.5392641663432312,-0.7639683383192304,-0.5089617814676876,-0.4097631711874735,0
-0.8048256547019569,-0.6903194642199008,-0.2785702929312709,0.907682368925836,0.3060915828337388,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-0.5311110018726535,0.5554441667098837,-0.732007621834716,-2.2267729112467882,-1.4683881588733396,-0.4535990982715168,-0.22155623850998887,-0.5751041323363812,-0.7775593663508488,-0.10845563663231804,-0.7139852072084312,-0.7251551184509424,0.5505573224171108,-0.23421099965583517,1.4101253042912891,-0.6265347320158579,-0.21719170474493749,-0.22815648929643975,0
-0.8548697427154901,-0.7554356405771763,1.6594906149925945,-1.4106996677409191,0.33747632758974927,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,1.634651957372865,-0.4188194840090565,-0.40757928932547494,-1.6754151027510995,-0.23827121875407636,-0.5078247658461432,-0.20566851778562123,-0.5887043956515331,-0.9401486806675661,-0.5311765647498927,-1.5160532348530116,-0.8728029956372946,0.5558437455467692,-0.5552627223669093,0.5231208139176502,-0.731776556400422,-0.7635367043897966,-0.5084537353271772,0
-0.8048256547019569,-0.6903194642199008,-0.6672774241815377,0.629078519025968,0.38455344472376507,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-0.434612204519853,0.2274369003245465,-0.48503170200977663,-1.5446545500376907,-0.2590261295023433,0.08905328508126331,-0.8776067627058716,-0.5483163714696165,-1.2720512362998952,1.6345833614088465,-0.10853906578618257,-0.7146288565573203,-0.418491600655607,0.5507037072831085,-0.23422531984015804,-0.4073169021747829,-0.6261020763033183,-0.21664448505637748,0
-0.8048256547019569,-0.6252032878626623,-0.6289541858892579,1.38528896875418,0.41593818947977557,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-1.1380997216582875,0.7384007428683672,-0.8388358448936621,-1.7641306313574852,-0.18977269402378272,0.7204242081633279,-1.3774490765872893,-0.5473971310978643,-1.2910969674911792,-0.43467790254079547,-0.5312751257765389,-1.5181370154169314,0.227812341301504,0.5559889024284346,-0.5552793424271003,-0.48477679245047023,-0.7313446831334652,-0.7630628379125586,0
-0.754781566688452,-0.6252032878626623,-0.700125914146349,0.4101754941046439,0.4944000513698019,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-0.39737491974778727,0.5343305628171087,-0.3520839575922913,-1.5004761344708095,-0.2859305654777795,1.0629335016455532,-1.607511180065544,-0.5412097871135464,-1.2363418371753954,-1.1381644344658304,1.6345623267157654,-0.10809562294684102,0.7388137853710334,-0.41812011521295556,0.5506950098887141,-0.8386150931187211,-0.4068826166347136,-0.6256097576185492,0
-0.754781566688452,-0.6903194642199008,7.232784412355575,-3.5201288169827736,0.5414771685038177,-0.06726727939963124,-0.12082825332711723,9.644870627010231,-0.09863246862000905,-0.04881641905493013,4.987912937297836,-2.362164528784553,-0.8961739963884962,0.2862266218974431,2.898991804205487,-0.13962526436678363,-0.16201347091958637,-0.6112552011249973,-1.1784844520070037,-0.39744066991844246,-0.43477300926607393,-0.5315907150575763,0.5347285879164232,0.2280336966665462,0.5559802428948953,-0.35181621268190993,-0.4843430828045319,-0.7308664945005571,1
-0.754781566688452,-0.6903194642199008,-0.8588936156429369,1.4847903437184184,0.5728619132598282,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-0.26883754010352845,0.868469575569966,-0.24779179597123427,0.47479310810014697,2.8265611774099586,-0.029348034549277015,-0.03765325540354802,-0.5837461908921889,-0.8666688673519594,4.987839645191287,-1.1382847234520206,1.638135547379162,-2.3619796550387853,0.7389164401039484,-0.4181357528427455,-0.8959587802870459,-0.838184014168488,-0.4063608651714595,0
-0.8048256547019569,-0.7554356405771763,-0.23477230631152252,0.38032508161537193,0.6042466580158388,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-0.5612179760091415,1.1893604259864403,-1.1433638256679537,0.522523142893144,2.805266943551871,0.42473129880993993,0.24293140094891175,-0.6809689646953299,-0.4656196384681883,-0.26890347028697087,-0.39753444368613755,-0.4349153268226275,0.8688921897607821,0.5348786496424628,0.22802268780356816,-0.24751398224385548,-0.35138151450865424,-0.48383173131555735,0
-0.8548697427154901,-0.7554356405771763,0.13751057995633867,-0.4853368805735018,0.682708519905865,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,0.27600858951934487,0.044233384470061865,-0.32557825721083444,1.0829917110689131,2.5225627696410053,0.6160936680470955,0.1261553227644603,-0.6348904099112576,-0.27894386046913083,-0.5612834967224566,4.987938644885233,-1.1396902121422174,1.1898066543443597,-2.3611567163502296,0.7389090909842763,-1.143172474343261,-0.8955281276722075,-0.8377201699663552,0
-0.8548697427154901,-0.7554356405771763,0.8273288692173756,-0.9828437553946939,0.7140932646618755,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-0.10373358275849029,0.18430093803606684,-0.533498438814771,1.0844480075778349,2.5221735907978267,0.49945040261684176,0.09278105030332166,-0.6250912387664364,-0.2692334368062418,0.2759418962950603,-0.2689926428901076,-0.3976098985591702,0.04459534360909318,0.8689646285539843,0.5348698388841908,-0.32530795332533574,-0.2470785086106534,-0.35085231137278394,0
-0.8048256547019569,-0.6903194642199008,-0.15265108139949432,0.07187081922623341,0.7454780094178861,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,0.4558879115140727,0.4835389890240698,-0.9503659787177652,1.3931667052341141,2.4425144502385563,0.476525461268766,0.08023014684812323,-0.6480306453062039,-0.020732047681499645,-0.10379974416512734,-0.561383135467839,4.997532928282825,0.18467320466317821,1.189804547849585,-2.361186273054965,-0.5332482084441569,-1.1427436596979188,-0.8950719825885413,0
-0.8048256547019569,-0.6903194642199008,-0.3442672728608934,0.24102315666543828,0.7768627541738966,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-0.4998134444066533,-1.3340633551909622,-0.895631927371237,0.7255374200420596,2.3499289312794027,0.18472572248321195,0.4876160025217627,-0.6993024996869779,0.0003242205829894869,0.4558209663741336,0.27587222717572185,-0.2688372980636357,0.48393327640163425,0.04485925848878046,0.8689582110433618,-0.9501559945450075,-0.3248730580700685,-0.24653530157534567,0
-0.8048256547019569,-0.6903194642199008,-0.14717633307202577,0.032070269240537484,0.8082474989299071,-0.06726727939963124,-0.12082825332711723,-0.10368205429314148,-0.09863246862000905,-0.04881641905493013,-0.8116432372435658,-0.7112381788257398,-0.8856623702948827,0.6076076758247363,2.4097916029405497,-0.11454439723563929,0.5893892183444599,-0.741390331374603,-0.002533847157225112,-0.49987905111519343,-0.10388300665496411,-0.5617527843586407,-1.3338028240904247,0.1849045808272765,1.1898004286975623,-0.8954166589360959,-0.5328148591705855,-1.1423207061931533,0
